Index;Elevation;Leg distance;Leg time;Leg speed;Leg course;Time;Position;Car
1353;208 м;163 м;0:00:10;59 км/ч;172.9° истина;11.09.2025 8:19;N54.47223° E61.27701°;
1354;219 м;211 м;0:00:12;63 км/ч;173.6° истина;11.09.2025 8:19;N54.47077° E61.27732°;
1355;227 м;184 м;0:00:12;55 км/ч;173.7° истина;11.09.2025 8:20;N54.46888° E61.27769°;
1356;241 м;148 м;0:00:11;48 км/ч;173.1° истина;11.09.2025 8:20;N54.46724° E61.27800°;
1357;246 м;145 м;0:00:12;44 км/ч;173.7° истина;11.09.2025 8:20;N54.46592° E61.27827°;
1358;245 м;150 м;0:00:10;54 км/ч;173.8° истина;11.09.2025 8:20;N54.46462° E61.27852°;
1359;243 м;205 м;0:00:13;57 км/ч;174.5° истина;11.09.2025 8:20;N54.46328° E61.27877°;
1360;241 м;132 м;0:00:10;47 км/ч;172.4° истина;11.09.2025 8:21;N54.46145° E61.27908°;
1361;241 м;57 м;0:00:07;30 км/ч;173.5° истина;11.09.2025 8:21;N54.46027° E61.27935°;
1362;244 м;8 м;0:00:06;5 км/ч;176.5° истина;11.09.2025 8:21;N54.45976° E61.27945°;
1363;242 м;13 м;0:00:16;2.9 км/ч;176.4° истина;11.09.2025 8:21;N54.45969° E61.27945°;
1364;242 м;54 м;0:00:09;22 км/ч;172.4° истина;11.09.2025 8:21;N54.45958° E61.27947°;
1365;242 м;87 м;0:00:09;35 км/ч;173.6° истина;11.09.2025 8:21;N54.45910° E61.27958°;
1366;242 м;141 м;0:00:13;39 км/ч;172.8° истина;11.09.2025 8:22;N54.45832° E61.27973°;
1367;240 м;143 м;0:00:12;43 км/ч;173.1° истина;11.09.2025 8:22;N54.45706° E61.28000°;
1368;239 м;173 м;0:00:13;48 км/ч;173.7° истина;11.09.2025 8:22;N54.45579° E61.28026°;
1369;238 м;195 м;0:00:13;54 км/ч;174.2° истина;11.09.2025 8:22;N54.45424° E61.28056°;
1370;237 м;191 м;0:00:12;57 км/ч;173.1° истина;11.09.2025 8:22;N54.45250° E61.28086°;
1371;238 м;142 м;0:00:10;51 км/ч;173.1° истина;11.09.2025 8:23;N54.45079° E61.28122°;
1372;240 м;165 м;0:00:13;46 км/ч;173.7° истина;11.09.2025 8:23;N54.44953° E61.28148°;
1373;241 м;64 м;0:00:07;33 км/ч;174.5° истина;11.09.2025 8:23;N54.44805° E61.28176°;
1374;241 м;32 м;0:00:08;14 км/ч;174.2° истина;11.09.2025 8:23;N54.44748° E61.28186°;
1375;242 м;48 м;0:00:09;19 км/ч;174.3° истина;11.09.2025 8:23;N54.44719° E61.28191°;
1376;243 м;85 м;0:00:09;34 км/ч;172.4° истина;11.09.2025 8:23;N54.44676° E61.28198°;
1377;244 м;143 м;0:00:14;37 км/ч;171.9° истина;11.09.2025 8:24;N54.44601° E61.28215°;
1378;244 м;101 м;0:00:10;36 км/ч;175.0° истина;11.09.2025 8:24;N54.44474° E61.28246°;
1379;243 м;127 м;0:00:09;51 км/ч;174.0° истина;11.09.2025 8:24;N54.44384° E61.28260°;
1380;239 м;179 м;0:00:11;59 км/ч;172.7° истина;11.09.2025 8:24;N54.44270° E61.28281°;
1381;238 м;220 м;0:00:13;61 км/ч;173.2° истина;11.09.2025 8:24;N54.44110° E61.28316°;
1382;240 м;242 м;0:00:14;62 км/ч;173.0° истина;11.09.2025 8:25;N54.43914° E61.28356°;
1383;242 м;191 м;0:00:11;63 км/ч;173.3° истина;11.09.2025 8:25;N54.43698° E61.28401°;
1384;239 м;206 м;0:00:12;62 км/ч;173.3° истина;11.09.2025 8:25;N54.43528° E61.28436°;
1385;242 м;190 м;0:00:10;68 км/ч;173.4° истина;11.09.2025 8:25;N54.43344° E61.28473°;
1386;242 м;241 м;0:00:12;72 км/ч;173.4° истина;11.09.2025 8:25;N54.43174° E61.28507°;
1387;238 м;216 м;0:00:10;78 км/ч;173.4° истина;11.09.2025 8:26;N54.42959° E61.28550°;
1388;239 м;247 м;0:00:11;81 км/ч;173.5° истина;11.09.2025 8:26;N54.42767° E61.28588°;
1389;240 м;230 м;0:00:10;83 км/ч;173.7° истина;11.09.2025 8:26;N54.42546° E61.28631°;
1390;240 м;237 м;0:00:11;77 км/ч;173.8° истина;11.09.2025 8:26;N54.42341° E61.28670°;
1391;238 м;225 м;0:00:11;74 км/ч;173.3° истина;11.09.2025 8:26;N54.42130° E61.28709°;
1392;236 м;145 м;0:00:08;65 км/ч;172.7° истина;11.09.2025 8:26;N54.41929° E61.28749°;
1393;236 м;199 м;0:00:11;65 км/ч;172.8° истина;11.09.2025 8:27;N54.41800° E61.28778°;
1394;236 м;179 м;0:00:10;64 км/ч;172.9° истина;11.09.2025 8:27;N54.41623° E61.28816°;
1395;238 м;185 м;0:00:10;67 км/ч;173.3° истина;11.09.2025 8:27;N54.41464° E61.28850°;
1396;241 м;244 м;0:00:13;68 км/ч;173.2° истина;11.09.2025 8:27;N54.41298° E61.28884°;
1397;243 м;224 м;0:00:12;67 км/ч;173.4° истина;11.09.2025 8:27;N54.41081° E61.28928°;
1398;245 м;262 м;0:00:14;67 км/ч;173.7° истина;11.09.2025 8:27;N54.40880° E61.28968°;
1399;245 м;243 м;0:00:13;67 км/ч;173.5° истина;11.09.2025 8:28;N54.40647° E61.29012°;
1400;246 м;206 м;0:00:11;67 км/ч;173.2° истина;11.09.2025 8:28;N54.40430° E61.29054°;
1401;248 м;263 м;0:00:14;68 км/ч;173.2° истина;11.09.2025 8:28;N54.40247° E61.29091°;
1402;245 м;224 м;0:00:12;67 км/ч;173.7° истина;11.09.2025 8:28;N54.40012° E61.29139°;
1403;242 м;202 м;0:00:10;73 км/ч;173.2° истина;11.09.2025 8:29;N54.39812° E61.29178°;
1404;237 м;233 м;0:00:10;84 км/ч;173.5° истина;11.09.2025 8:29;N54.39632° E61.29214°;
1405;232 м;291 м;0:00:12;87 км/ч;173.4° истина;11.09.2025 8:29;N54.39425° E61.29255°;
1406;235 м;221 м;0:00:09;88 км/ч;173.2° истина;11.09.2025 8:29;N54.39164° E61.29307°;
1407;238 м;267 м;0:00:11;87 км/ч;169.6° истина;11.09.2025 8:29;N54.38968° E61.29347°;
1408;234 м;169 м;0:00:07;87 км/ч;158.4° истина;11.09.2025 8:29;N54.38732° E61.29421°;
1409;232 м;172 м;0:00:07;89 км/ч;147.2° истина;11.09.2025 8:30;N54.38591° E61.29517°;
1410;239 м;267 м;0:00:11;87 км/ч;145.0° истина;11.09.2025 8:30;N54.38461° E61.29661°;
1411;242 м;314 м;0:00:13;87 км/ч;144.8° истина;11.09.2025 8:30;N54.38264° E61.29897°;
1412;241 м;338 м;0:00:14;87 км/ч;145.2° истина;11.09.2025 8:30;N54.38033° E61.30177°;
1413;241 м;314 м;0:00:13;87 км/ч;144.9° истина;11.09.2025 8:30;N54.37784° E61.30474°;
1414;241 м;338 м;0:00:14;87 км/ч;145.5° истина;11.09.2025 8:30;N54.37553° E61.30752°;
1415;242 м;269 м;0:00:11;88 км/ч;145.6° истина;11.09.2025 8:31;N54.37303° E61.31047°;
1416;242 м;292 м;0:00:12;88 км/ч;144.7° истина;11.09.2025 8:31;N54.37103° E61.31282°;
1417;242 м;231 м;0:00:10;83 км/ч;145.0° истина;11.09.2025 8:31;N54.36889° E61.31542°;
1418;239 м;248 м;0:00:12;75 км/ч;144.9° истина;11.09.2025 8:31;N54.36719° E61.31746°;
1419;235 м;264 м;0:00:13;73 км/ч;145.4° истина;11.09.2025 8:31;N54.36537° E61.31966°;
1420;237 м;232 м;0:00:11;76 км/ч;145.4° истина;11.09.2025 8:32;N54.36341° E61.32197°;
1421;238 м;230 м;0:00:11;75 км/ч;145.5° истина;11.09.2025 8:32;N54.36170° E61.32401°;
1422;237 м;210 м;0:00:10;76 км/ч;144.9° истина;11.09.2025 8:32;N54.35999° E61.32601°;
1423;234 м;195 м;0:00:08;88 км/ч;144.5° истина;11.09.2025 8:32;N54.35845° E61.32788°;
1424;235 м;269 м;0:00:10;97 км/ч;145.0° истина;11.09.2025 8:32;N54.35703° E61.32962°;
1425;230 м;325 м;0:00:12;97 км/ч;145.7° истина;11.09.2025 8:33;N54.35505° E61.33199°;
1426;234 м;322 м;0:00:12;97 км/ч;145.6° истина;11.09.2025 8:33;N54.35264° E61.33481°;
1427;240 м;242 м;0:00:09;97 км/ч;149.9° истина;11.09.2025 8:33;N54.35025° E61.33762°;
1428;244 м;325 м;0:00:12;97 км/ч;155.1° истина;11.09.2025 8:33;N54.34837° E61.33949°;
1429;245 м;301 м;0:00:11;99 км/ч;160.7° истина;11.09.2025 8:33;N54.34573° E61.34160°;
1430;246 м;269 м;0:00:10;97 км/ч;166.5° истина;11.09.2025 8:33;N54.34317° E61.34313°;
1431;245 м;264 м;0:00:10;95 км/ч;172.6° истина;11.09.2025 8:34;N54.34083° E61.34409°;
1432;242 м;293 м;0:00:11;96 км/ч;173.3° истина;11.09.2025 8:34;N54.33847° E61.34462°;
1433;241 м;431 м;0:00:16;97 км/ч;172.4° истина;11.09.2025 8:34;N54.33585° E61.34515°;
1434;240 м;321 м;0:00:12;96 км/ч;169.1° истина;11.09.2025 8:34;N54.33202° E61.34603°;
1435;237 м;267 м;0:00:10;96 км/ч;166.3° истина;11.09.2025 8:34;N54.32919° E61.34697°;
1436;237 м;349 м;0:00:13;97 км/ч;162.4° истина;11.09.2025 8:35;N54.32686° E61.34794°;
1437;235 м;297 м;0:00:11;97 км/ч;157.9° истина;11.09.2025 8:35;N54.32387° E61.34957°;
1438;236 м;323 м;0:00:12;97 км/ч;154.3° истина;11.09.2025 8:35;N54.32140° E61.35129°;
1439;236 м;296 м;0:00:11;97 км/ч;151.1° истина;11.09.2025 8:35;N54.31879° E61.35345°;
1440;235 м;245 м;0:00:09;98 км/ч;148.0° истина;11.09.2025 8:35;N54.31646° E61.35566°;
1441;238 м;323 м;0:00:12;97 км/ч;145.1° истина;11.09.2025 8:36;N54.31459° E61.35765°;
1442;239 м;322 м;0:00:12;97 км/ч;141.4° истина;11.09.2025 8:36;N54.31222° E61.36050°;
1443;233 м;374 м;0:00:14;96 км/ч;140.7° истина;11.09.2025 8:36;N54.30996° E61.36360°;
1444;233 м;295 м;0:00:11;97 км/ч;140.8° истина;11.09.2025 8:36;N54.30736° E61.36725°;
1445;231 м;323 м;0:00:12;97 км/ч;140.8° истина;11.09.2025 8:36;N54.30530° E61.37012°;
1446;231 м;351 м;0:00:13;97 км/ч;141.0° истина;11.09.2025 8:37;N54.30306° E61.37326°;
1447;229 м;403 м;0:00:15;97 км/ч;141.2° истина;11.09.2025 8:37;N54.30060° E61.37667°;
1448;221 м;350 м;0:00:13;97 км/ч;141.1° истина;11.09.2025 8:37;N54.29778° E61.38056°;
1449;224 м;429 м;0:00:16;97 км/ч;141.2° истина;11.09.2025 8:37;N54.29533° E61.38395°;
1450;223 м;351 м;0:00:13;97 км/ч;141.2° истина;11.09.2025 8:38;N54.29233° E61.38809°;
1451;222 м;347 м;0:00:13;96 км/ч;143.4° истина;11.09.2025 8:38;N54.28987° E61.39147°;
1452;220 м;292 м;0:00:11;96 км/ч;147.4° истина;11.09.2025 8:38;N54.28737° E61.39466°;
1453;221 м;300 м;0:00:11;98 км/ч;152.1° истина;11.09.2025 8:38;N54.28516° E61.39708°;
1454;237 м;346 м;0:00:13;96 км/ч;153.5° истина;11.09.2025 8:38;N54.28278° E61.39924°;
1455;236 м;295 м;0:00:11;97 км/ч;153.5° истина;11.09.2025 8:39;N54.27999° E61.40162°;
1456;230 м;320 м;0:00:12;96 км/ч;153.7° истина;11.09.2025 8:39;N54.27762° E61.40364°;
1457;227 м;322 м;0:00:12;97 км/ч;153.9° истина;11.09.2025 8:39;N54.27504° E61.40583°;
1458;228 м;401 м;0:00:15;96 км/ч;153.8° истина;11.09.2025 8:39;N54.27245° E61.40801°;
1459;225 м;296 м;0:00:11;97 км/ч;153.5° истина;11.09.2025 8:39;N54.26921° E61.41073°;
1460;226 м;350 м;0:00:13;97 км/ч;153.5° истина;11.09.2025 8:40;N54.26683° E61.41276°;
1461;225 м;323 м;0:00:12;97 км/ч;154.5° истина;11.09.2025 8:40;N54.26401° E61.41516°;
1462;226 м;323 м;0:00:12;97 км/ч;158.2° истина;11.09.2025 8:40;N54.26139° E61.41730°;
1463;224 м;323 м;0:00:12;97 км/ч;161.8° истина;11.09.2025 8:40;N54.25869° E61.41915°;
1464;224 м;323 м;0:00:12;97 км/ч;165.5° истина;11.09.2025 8:40;N54.25594° E61.42070°;
1465;229 м;323 м;0:00:12;97 км/ч;168.3° истина;11.09.2025 8:41;N54.25313° E61.42195°;
1466;234 м;296 м;0:00:11;97 км/ч;170.3° истина;11.09.2025 8:41;N54.25029° E61.42296°;
1467;232 м;349 м;0:00:13;97 км/ч;171.7° истина;11.09.2025 8:41;N54.24767° E61.42372°;
1468;227 м;350 м;0:00:13;97 км/ч;173.4° истина;11.09.2025 8:41;N54.24456° E61.42449°;
1469;224 м;297 м;0:00:11;97 км/ч;173.4° истина;11.09.2025 8:41;N54.24144° E61.42512°;
1470;227 м;377 м;0:00:14;97 км/ч;173.5° истина;11.09.2025 8:42;N54.23879° E61.42565°;
1471;231 м;457 м;0:00:17;97 км/ч;173.9° истина;11.09.2025 8:42;N54.23543° E61.42630°;
1472;233 м;403 м;0:00:15;97 км/ч;173.6° истина;11.09.2025 8:42;N54.23134° E61.42705°;
1473;231 м;457 м;0:00:17;97 км/ч;173.8° истина;11.09.2025 8:42;N54.22774° E61.42774°;
1474;225 м;483 м;0:00:18;97 км/ч;173.6° истина;11.09.2025 8:43;N54.22366° E61.42850°;
1475;222 м;405 м;0:00:15;97 км/ч;173.6° истина;11.09.2025 8:43;N54.21935° E61.42934°;
1476;224 м;388 м;0:00:15;93 км/ч;175.4° истина;11.09.2025 8:43;N54.21574° E61.43003°;
1477;226 м;453 м;0:00:19;86 км/ч;175.1° истина;11.09.2025 8:43;N54.21226° E61.43050°;
1478;227 м;605 м;0:00:25;87 км/ч;174.7° истина;11.09.2025 8:44;N54.20821° E61.43110°;
1479;233 м;242 м;0:00:10;87 км/ч;175.8° истина;11.09.2025 8:44;N54.20280° E61.43195°;
1480;230 м;383 м;0:00:16;86 км/ч;175.8° истина;11.09.2025 8:44;N54.20063° E61.43223°;
1481;229 м;344 м;0:00:14;88 км/ч;176.4° истина;11.09.2025 8:45;N54.19720° E61.43266°;
1482;229 м;289 м;0:00:12;87 км/ч;175.6° истина;11.09.2025 8:45;N54.19412° E61.43300°;
1483;227 м;290 м;0:00:12;87 км/ч;175.4° истина;11.09.2025 8:45;N54.19153° E61.43333°;
1484;222 м;316 м;0:00:13;87 км/ч;175.4° истина;11.09.2025 8:45;N54.18893° E61.43369°;
1485;219 м;240 м;0:00:10;86 км/ч;175.7° истина;11.09.2025 8:45;N54.18611° E61.43407°;
1486;217 м;290 м;0:00:12;87 км/ч;175.6° истина;11.09.2025 8:46;N54.18396° E61.43435°;
1487;214 м;335 м;0:00:14;86 км/ч;174.6° истина;11.09.2025 8:46;N54.18136° E61.43469°;
1488;212 м;271 м;0:00:11;89 км/ч;175.9° истина;11.09.2025 8:46;N54.17837° E61.43517°;
1489;210 м;218 м;0:00:09;87 км/ч;175.5° истина;11.09.2025 8:46;N54.17595° E61.43547°;
1490;210 м;268 м;0:00:11;88 км/ч;173.0° истина;11.09.2025 8:46;N54.17399° E61.43574°;
1491;215 м;243 м;0:00:10;88 км/ч;169.6° истина;11.09.2025 8:47;N54.17160° E61.43624°;
1492;218 м;242 м;0:00:10;87 км/ч;166.9° истина;11.09.2025 8:47;N54.16945° E61.43691°;
1493;220 м;264 м;0:00:11;86 км/ч;164.3° истина;11.09.2025 8:47;N54.16734° E61.43775°;
1494;223 м;263 м;0:00:11;86 км/ч;161.1° истина;11.09.2025 8:47;N54.16505° E61.43885°;
1495;226 м;194 м;0:00:08;87 км/ч;157.8° истина;11.09.2025 8:47;N54.16282° E61.44015°;
1496;228 м;266 м;0:00:11;87 км/ч;155.2° истина;11.09.2025 8:47;N54.16120° E61.44128°;
1497;229 м;193 м;0:00:08;87 км/ч;153.4° истина;11.09.2025 8:48;N54.15903° E61.44299°;
1498;227 м;243 м;0:00:10;87 км/ч;150.6° истина;11.09.2025 8:48;N54.15748° E61.44432°;
1499;227 м;217 м;0:00:09;87 км/ч;148.3° истина;11.09.2025 8:48;N54.15558° E61.44615°;
1500;220 м;240 м;0:00:10;87 км/ч;147.9° истина;11.09.2025 8:48;N54.15392° E61.44790°;
1501;214 м;216 м;0:00:09;86 км/ч;147.8° истина;11.09.2025 8:48;N54.15209° E61.44986°;
1502;207 м;264 м;0:00:11;86 км/ч;147.9° истина;11.09.2025 8:48;N54.15045° E61.45162°;
1503;201 м;314 м;0:00:13;87 км/ч;148.3° истина;11.09.2025 8:49;N54.14844° E61.45377°;
1504;194 м;263 м;0:00:11;86 км/ч;148.1° истина;11.09.2025 8:49;N54.14604° E61.45630°;
1505;190 м;266 м;0:00:11;87 км/ч;147.8° истина;11.09.2025 8:49;N54.14404° E61.45843°;
1506;188 м;272 м;0:00:11;89 км/ч;145.7° истина;11.09.2025 8:49;N54.14202° E61.46060°;
1507;194 м;240 м;0:00:10;87 км/ч;141.7° истина;11.09.2025 8:49;N54.14000° E61.46295°;
1508;199 м;335 м;0:00:14;86 км/ч;140.5° истина;11.09.2025 8:49;N54.13830° E61.46524°;
1509;205 м;291 м;0:00:12;87 км/ч;140.9° истина;11.09.2025 8:50;N54.13598° E61.46850°;
1510;208 м;269 м;0:00:11;88 км/ч;141.3° истина;11.09.2025 8:50;N54.13395° E61.47131°;
1511;210 м;316 м;0:00:13;87 км/ч;141.0° истина;11.09.2025 8:50;N54.13207° E61.47388°;
1512;212 м;240 м;0:00:10;87 км/ч;140.6° истина;11.09.2025 8:50;N54.12986° E61.47693°;
1513;210 м;188 м;0:00:08;84 км/ч;143.5° истина;11.09.2025 8:50;N54.12820° E61.47927°;
1514;204 м;121 м;0:00:05;87 км/ч;158.5° истина;11.09.2025 8:51;N54.12684° E61.48098°;
1515;198 м;121 м;0:00:05;87 км/ч;174.3° истина;11.09.2025 8:51;N54.12583° E61.48166°;
1516;189 м;150 м;0:00:06;90 км/ч;188.4° истина;11.09.2025 8:51;N54.12474° E61.48184°;
1517;184 м;148 м;0:00:06;89 км/ч;200.9° истина;11.09.2025 8:51;N54.12341° E61.48151°;
1518;176 м;210 м;0:00:09;84 км/ч;202.0° истина;11.09.2025 8:51;N54.12217° E61.48070°;
1519;171 м;244 м;0:00:11;80 км/ч;198.3° истина;11.09.2025 8:51;N54.12042° E61.47949°;
1520;170 м;136 м;0:00:06;81 км/ч;181.3° истина;11.09.2025 8:51;N54.11834° E61.47832°;
1521;176 м;271 м;0:00:12;81 км/ч;173.6° истина;11.09.2025 8:51;N54.11712° E61.47827°;
1522;185 м;298 м;0:00:13;83 км/ч;173.4° истина;11.09.2025 8:52;N54.11470° E61.47874°;
1523;189 м;274 м;0:00:12;82 км/ч;174.1° истина;11.09.2025 8:52;N54.11204° E61.47926°;
1524;190 м;235 м;0:00:10;85 км/ч;173.8° истина;11.09.2025 8:52;N54.10959° E61.47969°;
1525;196 м;218 м;0:00:09;87 км/ч;173.8° истина;11.09.2025 8:52;N54.10749° E61.48009°;
1526;197 м;264 м;0:00:11;86 км/ч;174.0° истина;11.09.2025 8:52;N54.10554° E61.48045°;
1527;194 м;268 м;0:00:11;88 км/ч;174.0° истина;11.09.2025 8:52;N54.10319° E61.48087°;
1528;199 м;258 м;0:00:11;85 км/ч;174.0° истина;11.09.2025 8:53;N54.10080° E61.48130°;
1529;198 м;163 м;0:00:08;74 км/ч;173.9° истина;11.09.2025 8:53;N54.09849° E61.48171°;
1530;198 м;157 м;0:00:09;63 км/ч;173.7° истина;11.09.2025 8:53;N54.09703° E61.48197°;
1531;195 м;153 м;0:00:10;55 км/ч;174.0° истина;11.09.2025 8:53;N54.09563° E61.48224°;
1532;196 м;94 м;0:00:07;48 км/ч;175.5° истина;11.09.2025 8:53;N54.09426° E61.48248°;
1533;197 м;12 м;0:00:01;44 км/ч;191.7° истина;11.09.2025 8:53;N54.09342° E61.48260°;
1534;197 м;12 м;0:00:01;42 км/ч;199.3° истина;11.09.2025 8:53;N54.09331° E61.48256°;
1535;197 м;11 м;0:00:01;41 км/ч;196.5° истина;11.09.2025 8:53;N54.09321° E61.48250°;
1536;198 м;11 м;0:00:01;41 км/ч;191.0° истина;11.09.2025 8:53;N54.09312° E61.48245°;
1537;198 м;10 м;0:00:01;38 км/ч;179.6° истина;11.09.2025 8:53;N54.09302° E61.48242°;
1538;198 м;10 м;0:00:01;37 км/ч;166.4° истина;11.09.2025 8:54;N54.09292° E61.48242°;
1539;198 м;10 м;0:00:01;37 км/ч;150.6° истина;11.09.2025 8:54;N54.09283° E61.48246°;
1540;198 м;11 м;0:00:01;40 км/ч;141.9° истина;11.09.2025 8:54;N54.09275° E61.48253°;
1541;198 м;11 м;0:00:01;38 км/ч;131.1° истина;11.09.2025 8:54;N54.09267° E61.48264°;
1542;199 м;11 м;0:00:01;39 км/ч;111.5° истина;11.09.2025 8:54;N54.09261° E61.48276°;
1543;199 м;12 м;0:00:01;42 км/ч;113.9° истина;11.09.2025 8:54;N54.09257° E61.48292°;
1544;199 м;83 м;0:00:06;50 км/ч;124.2° истина;11.09.2025 8:54;N54.09253° E61.48308°;
1545;198 м;154 м;0:00:09;62 км/ч;127.3° истина;11.09.2025 8:54;N54.09211° E61.48414°;
1546;199 м;159 м;0:00:08;72 км/ч;128.0° истина;11.09.2025 8:54;N54.09127° E61.48601°;
1547;200 м;200 м;0:00:10;72 км/ч;122.8° истина;11.09.2025 8:54;N54.09039° E61.48794°;
1548;202 м;212 м;0:00:11;69 км/ч;115.9° истина;11.09.2025 8:54;N54.08942° E61.49051°;
1549;197 м;151 м;0:00:09;60 км/ч;114.6° истина;11.09.2025 8:54;N54.08858° E61.49343°;
1550;194 м;103 м;0:00:08;46 км/ч;115.9° истина;11.09.2025 8:54;N54.08802° E61.49553°;
1551;190 м;53 м;0:00:07;27 км/ч;116.6° истина;11.09.2025 8:55;N54.08762° E61.49696°;
1552;187 м;7 м;0:00:06;4.0 км/ч;123.0° истина;11.09.2025 8:55;N54.08740° E61.49769°;
1553;185 м;7 м;0:00:14;1.9 км/ч;120.1° истина;11.09.2025 8:55;N54.08737° E61.49777°;
1554;184 м;21 м;0:00:04;19 км/ч;121.5° истина;11.09.2025 8:55;N54.08733° E61.49787°;
1555;184 м;6 м;0:00:01;23 км/ч;136.8° истина;11.09.2025 8:55;N54.08724° E61.49814°;
1556;184 м;7 м;0:00:01;24 км/ч;149.2° истина;11.09.2025 8:55;N54.08720° E61.49821°;
1557;184 м;7 м;0:00:01;26 км/ч;165.7° истина;11.09.2025 8:55;N54.08715° E61.49826°;
1558;184 м;7 м;0:00:01;27 км/ч;175.2° истина;11.09.2025 8:55;N54.08708° E61.49829°;
1559;185 м;8 м;0:00:01;31 км/ч;181.1° истина;11.09.2025 8:55;N54.08702° E61.49830°;
1560;185 м;9 м;0:00:01;33 км/ч;183.8° истина;11.09.2025 8:55;N54.08694° E61.49830°;
1561;185 м;10 м;0:00:01;37 км/ч;189.9° истина;11.09.2025 8:55;N54.08686° E61.49829°;
1562;186 м;96 м;0:00:08;43 км/ч;193.8° истина;11.09.2025 8:55;N54.08677° E61.49826°;
1563;188 м;118 м;0:00:08;53 км/ч;194.0° истина;11.09.2025 8:55;N54.08593° E61.49791°;
1564;189 м;143 м;0:00:08;64 км/ч;193.8° истина;11.09.2025 8:56;N54.08490° E61.49747°;
1565;188 м;211 м;0:00:10;76 км/ч;193.5° истина;11.09.2025 8:56;N54.08365° E61.49695°;
1566;187 м;218 м;0:00:10;79 км/ч;193.5° истина;11.09.2025 8:56;N54.08181° E61.49620°;
1567;185 м;153 м;0:00:07;79 км/ч;184.1° истина;11.09.2025 8:56;N54.07990° E61.49542°;
1568;186 м;176 м;0:00:08;79 км/ч;171.7° истина;11.09.2025 8:56;N54.07853° E61.49525°;
1569;186 м;228 м;0:00:10;82 км/ч;174.2° истина;11.09.2025 8:56;N54.07696° E61.49564°;
1570;176 м;202 м;0:00:09;81 км/ч;185.4° истина;11.09.2025 8:56;N54.07493° E61.49599°;
1571;170 м;226 м;0:00:10;81 км/ч;185.9° истина;11.09.2025 8:57;N54.07312° E61.49570°;
1572;171 м;295 м;0:00:13;82 км/ч;186.3° истина;11.09.2025 8:57;N54.07111° E61.49534°;
1573;179 м;251 м;0:00:11;82 км/ч;184.4° истина;11.09.2025 8:57;N54.06847° E61.49485°;
1574;187 м;159 м;0:00:07;82 км/ч;172.3° истина;11.09.2025 8:57;N54.06622° E61.49455°;
1575;193 м;181 м;0:00:08;81 км/ч;162.3° истина;11.09.2025 8:57;N54.06481° E61.49488°;
1576;199 м;160 м;0:00:07;82 км/ч;151.3° истина;11.09.2025 8:57;N54.06326° E61.49572°;
1577;202 м;205 м;0:00:09;82 км/ч;141.9° истина;11.09.2025 8:57;N54.06200° E61.49690°;
1578;203 м;161 м;0:00:07;83 км/ч;131.8° истина;11.09.2025 8:58;N54.06055° E61.49883°;
1579;203 м;230 м;0:00:10;83 км/ч;125.0° истина;11.09.2025 8:58;N54.05959° E61.50067°;
1580;200 м;251 м;0:00:11;82 км/ч;125.4° истина;11.09.2025 8:58;N54.05840° E61.50355°;
1581;192 м;248 м;0:00:11;81 км/ч;124.9° истина;11.09.2025 8:58;N54.05710° E61.50668°;
1582;201 м;274 м;0:00:12;82 км/ч;124.9° истина;11.09.2025 8:58;N54.05582° E61.50979°;
1583;207 м;303 м;0:00:13;84 км/ч;125.3° истина;11.09.2025 8:58;N54.05442° E61.51322°;
1584;204 м;290 м;0:00:12;87 км/ч;125.4° истина;11.09.2025 8:59;N54.05284° E61.51701°;
1585;202 м;339 м;0:00:14;87 км/ч;125.3° истина;11.09.2025 8:59;N54.05133° E61.52062°;
1586;197 м;340 м;0:00:14;87 км/ч;125.2° истина;11.09.2025 8:59;N54.04957° E61.52486°;
1587;195 м;264 м;0:00:11;86 км/ч;125.4° истина;11.09.2025 8:59;N54.04781° E61.52911°;
1588;197 м;289 м;0:00:12;87 км/ч;125.3° истина;11.09.2025 9:00;N54.04644° E61.53240°;
1589;201 м;316 м;0:00:13;87 км/ч;124.9° истина;11.09.2025 9:00;N54.04494° E61.53601°;
1590;202 м;339 м;0:00:14;87 км/ч;125.0° истина;11.09.2025 9:00;N54.04332° E61.53998°;
1591;202 м;289 м;0:00:12;87 км/ч;125.3° истина;11.09.2025 9:00;N54.04157° E61.54422°;
1592;204 м;313 м;0:00:13;87 км/ч;125.3° истина;11.09.2025 9:00;N54.04007° E61.54783°;
1593;206 м;291 м;0:00:12;87 км/ч;125.4° истина;11.09.2025 9:01;N54.03845° E61.55174°;
1594;204 м;218 м;0:00:09;87 км/ч;128.7° истина;11.09.2025 9:01;N54.03693° E61.55537°;
1595;205 м;267 м;0:00:11;87 км/ч;133.2° истина;11.09.2025 9:01;N54.03570° E61.55797°;
1596;204 м;291 м;0:00:12;87 км/ч;134.4° истина;11.09.2025 9:01;N54.03406° E61.56094°;
1597;203 м;219 м;0:00:09;88 км/ч;133.2° истина;11.09.2025 9:01;N54.03223° E61.56412°;
1598;200 м;266 м;0:00:10;96 км/ч;132.4° истина;11.09.2025 9:02;N54.03089° E61.56656°;
1599;197 м;297 м;0:00:11;97 км/ч;132.4° истина;11.09.2025 9:02;N54.02928° E61.56957°;
1600;191 м;268 м;0:00:10;96 км/ч;132.2° истина;11.09.2025 9:02;N54.02748° E61.57292°;
1601;189 м;294 м;0:00:11;96 км/ч;131.9° истина;11.09.2025 9:02;N54.02586° E61.57596°;
