Index,Elevation,Leg distance,Leg time,Leg speed,Leg course,Time,Position,Car
2484,186 m,190 m,0:00:12,57 km/h,330.9° true,12/4/2022 12:16,N53° 03.279' E63° 43.567',
2485,187 m,171 m,0:00:10,61 km/h,331.1° true,12/4/2022 12:17,N53° 03.369' E63° 43.485',
2486,190 m,196 m,0:00:10,70 km/h,331.3° true,12/4/2022 12:17,N53° 03.449' E63° 43.411',
2487,192 m,223 m,0:00:10,80 km/h,331.3° true,12/4/2022 12:17,N53° 03.542' E63° 43.326',
2488,194 m,241 m,0:00:10,87 km/h,331.2° true,12/4/2022 12:17,N53° 03.647' E63° 43.230',
2489,194 m,265 m,0:00:11,87 km/h,331.4° true,12/4/2022 12:17,N53° 03.761' E63° 43.126',
2490,196 m,263 m,0:00:11,86 km/h,334.3° true,12/4/2022 12:17,N53° 03.886' E63° 43.012',
2491,197 m,239 m,0:00:10,86 km/h,341.4° true,12/4/2022 12:18,N53° 04.014' E63° 42.910',
2492,196 m,335 m,0:00:14,86 km/h,344.1° true,12/4/2022 12:18,N53° 04.136' E63° 42.841',
2493,199 m,240 m,0:00:10,86 km/h,344.0° true,12/4/2022 12:18,N53° 04.310' E63° 42.759',
2494,199 m,288 m,0:00:12,86 km/h,344.1° true,12/4/2022 12:18,N53° 04.434' E63° 42.700',
2495,204 m,288 m,0:00:12,86 km/h,344.3° true,12/4/2022 12:18,N53° 04.583' E63° 42.629',
2496,207 m,265 m,0:00:11,87 km/h,344.1° true,12/4/2022 12:19,N53° 04.733' E63° 42.559',
2497,206 m,264 m,0:00:11,87 km/h,344.0° true,12/4/2022 12:19,N53° 04.870' E63° 42.493',
2498,203 m,287 m,0:00:12,86 km/h,344.1° true,12/4/2022 12:19,N53° 05.007' E63° 42.428',
2499,200 m,311 m,0:00:13,86 km/h,343.7° true,12/4/2022 12:19,N53° 05.156' E63° 42.358',
2500,200 m,336 m,0:00:14,86 km/h,344.1° true,12/4/2022 12:19,N53° 05.317' E63° 42.279',
2501,203 m,311 m,0:00:13,86 km/h,344.1° true,12/4/2022 12:20,N53° 05.491' E63° 42.197',
2502,200 m,335 m,0:00:14,86 km/h,343.9° true,12/4/2022 12:20,N53° 05.652' E63° 42.120',
2503,199 m,238 m,0:00:10,86 km/h,343.8° true,12/4/2022 12:20,N53° 05.825' E63° 42.037',
2504,199 m,287 m,0:00:12,86 km/h,344.2° true,12/4/2022 12:20,N53° 05.949' E63° 41.977',
2505,199 m,286 m,0:00:12,86 km/h,343.9° true,12/4/2022 12:20,N53° 06.098' E63° 41.907',
2506,194 m,334 m,0:00:14,86 km/h,344.0° true,12/4/2022 12:21,N53° 06.246' E63° 41.836',
2507,187 m,262 m,0:00:11,86 km/h,344.3° true,12/4/2022 12:21,N53° 06.419' E63° 41.753',
2508,183 m,263 m,0:00:11,86 km/h,344.2° true,12/4/2022 12:21,N53° 06.555' E63° 41.689',
2509,180 m,263 m,0:00:11,86 km/h,343.9° true,12/4/2022 12:21,N53° 06.691' E63° 41.624',
2510,177 m,263 m,0:00:11,86 km/h,344.0° true,12/4/2022 12:21,N53° 06.828' E63° 41.559',
2511,175 m,287 m,0:00:12,86 km/h,344.0° true,12/4/2022 12:22,N53° 06.964' E63° 41.494',
2512,173 m,287 m,0:00:12,86 km/h,343.9° true,12/4/2022 12:22,N53° 07.113' E63° 41.423',
2513,168 m,287 m,0:00:12,86 km/h,344.2° true,12/4/2022 12:22,N53° 07.261' E63° 41.351',
2514,167 m,287 m,0:00:12,86 km/h,343.8° true,12/4/2022 12:22,N53° 07.410' E63° 41.281',
2515,161 m,312 m,0:00:13,86 km/h,344.4° true,12/4/2022 12:22,N53° 07.559' E63° 41.209',
2516,162 m,334 m,0:00:14,86 km/h,344.1° true,12/4/2022 12:23,N53° 07.721' E63° 41.134',
2517,155 m,312 m,0:00:13,86 km/h,344.7° true,12/4/2022 12:23,N53° 07.894' E63° 41.052',
2518,160 m,264 m,0:00:11,86 km/h,344.5° true,12/4/2022 12:23,N53° 08.056' E63° 40.978',
2519,161 m,288 m,0:00:12,86 km/h,344.4° true,12/4/2022 12:23,N53° 08.193' E63° 40.915',
2520,162 m,263 m,0:00:11,86 km/h,344.4° true,12/4/2022 12:23,N53° 08.342' E63° 40.845',
2521,160 m,288 m,0:00:12,86 km/h,344.3° true,12/4/2022 12:24,N53° 08.479' E63° 40.781',
2522,156 m,241 m,0:00:10,87 km/h,344.3° true,12/4/2022 12:24,N53° 08.628' E63° 40.711',
2523,154 m,263 m,0:00:11,86 km/h,344.6° true,12/4/2022 12:24,N53° 08.753' E63° 40.653',
2524,155 m,216 m,0:00:09,86 km/h,350.1° true,12/4/2022 12:24,N53° 08.890' E63° 40.590',
2525,159 m,268 m,0:00:11,88 km/h,357.8° true,12/4/2022 12:24,N53° 09.005' E63° 40.557',
2526,162 m,215 m,0:00:09,86 km/h,4.8° true,12/4/2022 12:24,N53° 09.149' E63° 40.547',
2527,160 m,217 m,0:00:09,87 km/h,8.7° true,12/4/2022 12:25,N53° 09.264' E63° 40.564',
2528,161 m,311 m,0:00:13,86 km/h,8.3° true,12/4/2022 12:25,N53° 09.380' E63° 40.593',
2529,157 m,288 m,0:00:12,86 km/h,8.7° true,12/4/2022 12:25,N53° 09.546' E63° 40.633',
2530,153 m,235 m,0:00:10,85 km/h,8.9° true,12/4/2022 12:25,N53° 09.699' E63° 40.672',
2531,152 m,142 m,0:00:07,73 km/h,8.4° true,12/4/2022 12:25,N53° 09.824' E63° 40.705',
2532,151 m,155 m,0:00:09,62 km/h,7.8° true,12/4/2022 12:25,N53° 09.900' E63° 40.724',
2533,151 m,241 m,0:00:14,62 km/h,8.6° true,12/4/2022 12:26,N53° 09.983' E63° 40.743',
2534,148 m,206 m,0:00:12,62 km/h,9.1° true,12/4/2022 12:26,N53° 10.111' E63° 40.775',
2535,148 m,276 m,0:00:16,62 km/h,8.7° true,12/4/2022 12:26,N53° 10.220' E63° 40.804',
2536,145 m,137 m,0:00:08,62 km/h,8.6° true,12/4/2022 12:26,N53° 10.367' E63° 40.842',
2537,144 m,206 m,0:00:12,62 km/h,8.7° true,12/4/2022 12:26,N53° 10.441' E63° 40.860',
2538,145 m,292 m,0:00:17,62 km/h,8.5° true,12/4/2022 12:27,N53° 10.550' E63° 40.888',
2539,145 m,189 m,0:00:11,62 km/h,8.8° true,12/4/2022 12:27,N53° 10.706' E63° 40.927',
2540,147 m,259 m,0:00:15,62 km/h,8.8° true,12/4/2022 12:27,N53° 10.807' E63° 40.953',
2541,144 m,223 m,0:00:13,62 km/h,8.5° true,12/4/2022 12:27,N53° 10.944' E63° 40.988',
2542,142 m,189 m,0:00:11,62 km/h,8.5° true,12/4/2022 12:28,N53° 11.063' E63° 41.018',
2543,141 m,172 m,0:00:10,62 km/h,8.7° true,12/4/2022 12:28,N53° 11.164' E63° 41.043',
2544,139 m,206 m,0:00:12,62 km/h,8.6° true,12/4/2022 12:28,N53° 11.256' E63° 41.066',
2545,136 m,189 m,0:00:11,62 km/h,8.7° true,12/4/2022 12:28,N53° 11.366' E63° 41.094',
2546,133 m,223 m,0:00:13,62 km/h,8.7° true,12/4/2022 12:28,N53° 11.467' E63° 41.120',
2547,133 m,173 m,0:00:11,57 km/h,8.4° true,12/4/2022 12:29,N53° 11.585' E63° 41.150',
2548,133 m,81 m,0:00:06,48 km/h,13.2° true,12/4/2022 12:29,N53° 11.678' E63° 41.173',
2549,134 m,12 m,0:00:01,44 km/h,32.3° true,12/4/2022 12:29,N53° 11.720' E63° 41.190',
2550,134 m,12 m,0:00:01,43 km/h,38.8° true,12/4/2022 12:29,N53° 11.726' E63° 41.196',
2551,134 m,12 m,0:00:01,42 km/h,44.1° true,12/4/2022 12:29,N53° 11.731' E63° 41.202',
2552,134 m,12 m,0:00:01,42 km/h,46.3° true,12/4/2022 12:29,N53° 11.735' E63° 41.210',
2553,135 m,22 m,0:00:02,39 km/h,48.6° true,12/4/2022 12:29,N53° 11.739' E63° 41.217',
2554,134 m,10 m,0:00:01,36 km/h,36.7° true,12/4/2022 12:29,N53° 11.747' E63° 41.232',
2555,134 m,9 m,0:00:01,33 km/h,28.9° true,12/4/2022 12:29,N53° 11.751' E63° 41.237',
2556,134 m,9 m,0:00:01,32 km/h,19.8° true,12/4/2022 12:29,N53° 11.756' E63° 41.241',
2557,133 m,8 m,0:00:01,27 km/h,5.5° true,12/4/2022 12:29,N53° 11.760' E63° 41.244',
2558,133 m,6 m,0:00:01,22 km/h,345.7° true,12/4/2022 12:29,N53° 11.764' E63° 41.245',
2559,133 m,5 m,0:00:01,18 km/h,333.7° true,12/4/2022 12:29,N53° 11.768' E63° 41.243',
2560,133 m,5 m,0:00:01,17 km/h,332.0° true,12/4/2022 12:29,N53° 11.770' E63° 41.241',
2561,133 m,4 m,0:00:01,15 km/h,321.5° true,12/4/2022 12:29,N53° 11.772' E63° 41.239',
2562,133 m,4 m,0:00:01,15 km/h,311.8° true,12/4/2022 12:29,N53° 11.774' E63° 41.237',
2563,133 m,4 m,0:00:01,16 km/h,301.4° true,12/4/2022 12:29,N53° 11.775' E63° 41.234',
2564,134 m,4 m,0:00:01,16 km/h,285.6° true,12/4/2022 12:29,N53° 11.777' E63° 41.231',
2565,133 m,5 m,0:00:01,17 km/h,292.1° true,12/4/2022 12:29,N53° 11.777' E63° 41.227',
2566,133 m,5 m,0:00:01,18 km/h,283.6° true,12/4/2022 12:29,N53° 11.778' E63° 41.223',
2567,133 m,5 m,0:00:01,18 km/h,280.4° true,12/4/2022 12:29,N53° 11.779' E63° 41.219',
2568,133 m,5 m,0:00:01,19 km/h,264.7° true,12/4/2022 12:29,N53° 11.779' E63° 41.214',
2569,133 m,6 m,0:00:01,21 km/h,255.3° true,12/4/2022 12:29,N53° 11.779' E63° 41.209',
2570,133 m,7 m,0:00:01,25 km/h,253.2° true,12/4/2022 12:29,N53° 11.778' E63° 41.204',
2571,133 m,24 m,0:00:03,28 km/h,259.0° true,12/4/2022 12:29,N53° 11.777' E63° 41.198',
2572,133 m,9 m,0:00:01,32 km/h,271.8° true,12/4/2022 12:29,N53° 11.775' E63° 41.178',
2573,132 m,9 m,0:00:01,33 km/h,280.0° true,12/4/2022 12:29,N53° 11.775' E63° 41.170',
2574,132 m,10 m,0:00:01,36 km/h,287.3° true,12/4/2022 12:29,N53° 11.776' E63° 41.161',
2575,132 m,10 m,0:00:01,38 km/h,292.4° true,12/4/2022 12:29,N53° 11.778' E63° 41.153',
2576,132 m,11 m,0:00:01,41 km/h,294.8° true,12/4/2022 12:29,N53° 11.780' E63° 41.144',
2577,131 m,99 m,0:00:07,51 km/h,296.8° true,12/4/2022 12:29,N53° 11.782' E63° 41.135',
2578,129 m,171 m,0:00:10,62 km/h,298.7° true,12/4/2022 12:29,N53° 11.806' E63° 41.056',
2579,126 m,214 m,0:00:12,64 km/h,298.3° true,12/4/2022 12:30,N53° 11.850' E63° 40.921',
2580,126 m,182 m,0:00:09,73 km/h,298.6° true,12/4/2022 12:30,N53° 11.905' E63° 40.751',
2581,126 m,244 m,0:00:11,80 km/h,299.0° true,12/4/2022 12:30,N53° 11.952' E63° 40.608',
2582,129 m,288 m,0:00:12,86 km/h,298.8° true,12/4/2022 12:30,N53° 12.015' E63° 40.416',
2583,131 m,312 m,0:00:13,87 km/h,299.0° true,12/4/2022 12:30,N53° 12.090' E63° 40.189',
2584,128 m,175 m,0:00:08,79 km/h,298.4° true,12/4/2022 12:31,N53° 12.172' E63° 39.943',
2585,128 m,162 m,0:00:09,65 km/h,298.6° true,12/4/2022 12:31,N53° 12.217' E63° 39.804',
2586,130 m,189 m,0:00:11,62 km/h,298.6° true,12/4/2022 12:31,N53° 12.258' E63° 39.676',
2587,129 m,240 m,0:00:14,62 km/h,298.4° true,12/4/2022 12:31,N53° 12.307' E63° 39.527',
2588,129 m,205 m,0:00:12,61 km/h,298.8° true,12/4/2022 12:31,N53° 12.369' E63° 39.337',
2589,133 m,255 m,0:00:15,61 km/h,299.0° true,12/4/2022 12:31,N53° 12.422' E63° 39.176',
2590,142 m,140 m,0:00:09,56 km/h,300.3° true,12/4/2022 12:32,N53° 12.489' E63° 38.975',
2591,147 m,86 m,0:00:07,44 km/h,309.4° true,12/4/2022 12:32,N53° 12.526' E63° 38.867',
2592,147 m,96 m,0:00:10,35 km/h,309.9° true,12/4/2022 12:32,N53° 12.556' E63° 38.807',
2593,146 m,44 m,0:00:07,23 km/h,308.3° true,12/4/2022 12:32,N53° 12.589' E63° 38.741',
2594,143 m,5 m,0:00:07,2.7 km/h,301.2° true,12/4/2022 12:32,N53° 12.604' E63° 38.710',
2595,140 m,12 m,0:00:13,3.2 km/h,299.0° true,12/4/2022 12:32,N53° 12.605' E63° 38.706',
2596,138 m,45 m,0:00:08,20 km/h,313.6° true,12/4/2022 12:33,N53° 12.608' E63° 38.696',
2597,139 m,13 m,0:00:02,24 km/h,317.2° true,12/4/2022 12:33,N53° 12.625' E63° 38.667',
2598,140 m,26 m,0:00:07,13 km/h,314.4° true,12/4/2022 12:33,N53° 12.630' E63° 38.659',
2599,141 m,2 m,0:00:19,0.3 km/h,17.1° true,12/4/2022 12:33,N53° 12.640' E63° 38.642',
2600,142 m,1 m,0:00:23,0.1 km/h,264.2° true,12/4/2022 12:33,N53° 12.641' E63° 38.643',
2601,144 m,13 m,0:00:17,2.8 km/h,309.6° true,12/4/2022 12:34,N53° 12.641' E63° 38.642',
2602,145 m,1 m,0:00:01,5 km/h,336.3° true,12/4/2022 12:34,N53° 12.645' E63° 38.633',
2603,145 m,6 m,0:00:04,5 km/h,1.8° true,12/4/2022 12:34,N53° 12.646' E63° 38.632',
2604,145 m,3 m,0:00:01,10 km/h,38.2° true,12/4/2022 12:34,N53° 12.649' E63° 38.632',
2605,145 m,33 m,0:00:05,24 km/h,43.4° true,12/4/2022 12:34,N53° 12.650' E63° 38.634',
2606,146 m,90 m,0:00:08,41 km/h,41.1° true,12/4/2022 12:34,N53° 12.663' E63° 38.654',
2607,145 m,136 m,0:00:12,41 km/h,40.9° true,12/4/2022 12:34,N53° 12.700' E63° 38.708',
2608,142 m,118 m,0:00:12,35 km/h,41.0° true,12/4/2022 12:34,N53° 12.755' E63° 38.788',
2609,142 m,108 m,0:00:12,32 km/h,40.7° true,12/4/2022 12:35,N53° 12.803' E63° 38.857',
2610,143 m,101 m,0:00:11,33 km/h,40.9° true,12/4/2022 12:35,N53° 12.847' E63° 38.921',
2611,142 m,105 m,0:00:09,42 km/h,35.1° true,12/4/2022 12:35,N53° 12.888' E63° 38.980',
2612,141 m,131 m,0:00:11,43 km/h,33.9° true,12/4/2022 12:35,N53° 12.935' E63° 39.035',
2613,140 m,138 m,0:00:12,41 km/h,35.0° true,12/4/2022 12:35,N53° 12.993' E63° 39.101',
2614,139 m,102 m,0:00:10,37 km/h,34.6° true,12/4/2022 12:36,N53° 13.054' E63° 39.172',
2615,139 m,41 m,0:00:08,18 km/h,34.9° true,12/4/2022 12:36,N53° 13.100' E63° 39.224',
2616,136 m,1 m,0:00:08,0.4 km/h,144.7° true,12/4/2022 12:36,N53° 13.118' E63° 39.245',
2617,136 m,1 m,0:00:19,0.2 km/h,44.3° true,12/4/2022 12:36,N53° 13.117' E63° 39.245',
2618,138 m,4 m,0:00:17,0.9 km/h,13.1° true,12/4/2022 12:36,N53° 13.118' E63° 39.246',
2619,140 m,12 m,0:00:12,3.6 km/h,35.0° true,12/4/2022 12:37,N53° 13.120' E63° 39.247',
2620,140 m,9 m,0:00:18,1.7 km/h,16.4° true,12/4/2022 12:37,N53° 13.125' E63° 39.253',
2621,141 m,4 m,0:00:01,13 km/h,324.4° true,12/4/2022 12:37,N53° 13.130' E63° 39.255',
2622,141 m,5 m,0:00:01,17 km/h,313.4° true,12/4/2022 12:37,N53° 13.131' E63° 39.254',
2623,141 m,46 m,0:00:06,27 km/h,307.9° true,12/4/2022 12:37,N53° 13.133' E63° 39.251',
2624,142 m,89 m,0:00:08,40 km/h,307.9° true,12/4/2022 12:37,N53° 13.148' E63° 39.218',
2625,141 m,144 m,0:00:11,47 km/h,307.8° true,12/4/2022 12:37,N53° 13.177' E63° 39.155',
2626,143 m,141 m,0:00:11,46 km/h,308.4° true,12/4/2022 12:38,N53° 13.225' E63° 39.053',
2627,148 m,71 m,0:00:08,32 km/h,308.5° true,12/4/2022 12:38,N53° 13.272' E63° 38.953',
2628,152 m,28 m,0:00:07,14 km/h,309.4° true,12/4/2022 12:38,N53° 13.296' E63° 38.903',
2629,154 m,16 m,0:00:05,11 km/h,306.1° true,12/4/2022 12:38,N53° 13.306' E63° 38.883',
2630,155 m,61 m,0:00:09,24 km/h,308.8° true,12/4/2022 12:38,N53° 13.311' E63° 38.872',
2631,155 m,95 m,0:00:09,38 km/h,307.8° true,12/4/2022 12:38,N53° 13.331' E63° 38.829',
2632,153 m,126 m,0:00:11,41 km/h,308.7° true,12/4/2022 12:38,N53° 13.363' E63° 38.762',
2633,153 m,122 m,0:00:12,37 km/h,308.7° true,12/4/2022 12:39,N53° 13.405' E63° 38.673',
2634,154 m,50 m,0:00:08,22 km/h,308.4° true,12/4/2022 12:39,N53° 13.447' E63° 38.587',
2635,153 m,3 m,0:00:07,1.5 km/h,313.9° true,12/4/2022 12:39,N53° 13.463' E63° 38.552',
2636,153 m,9 m,0:00:17,1.9 km/h,301.9° true,12/4/2022 12:39,N53° 13.464' E63° 38.550',
2637,155 m,47 m,0:00:06,28 km/h,306.1° true,12/4/2022 12:39,N53° 13.467' E63° 38.543',
2638,154 m,93 m,0:00:09,37 km/h,307.0° true,12/4/2022 12:39,N53° 13.482' E63° 38.509',
2639,155 m,117 m,0:00:11,38 km/h,307.5° true,12/4/2022 12:39,N53° 13.512' E63° 38.442',
2640,156 m,124 m,0:00:11,40 km/h,307.2° true,12/4/2022 12:40,N53° 13.550' E63° 38.358',
2641,157 m,131 m,0:00:11,43 km/h,308.6° true,12/4/2022 12:40,N53° 13.591' E63° 38.270',
2642,158 m,105 m,0:00:10,38 km/h,309.0° true,12/4/2022 12:40,N53° 13.635' E63° 38.177',
2643,159 m,137 m,0:00:14,35 km/h,308.0° true,12/4/2022 12:40,N53° 13.670' E63° 38.104',
2644,161 m,87 m,0:00:10,31 km/h,308.0° true,12/4/2022 12:40,N53° 13.715' E63° 38.007',
2645,161 m,50 m,0:00:09,20 km/h,308.6° true,12/4/2022 12:41,N53° 13.744' E63° 37.945',
2646,161 m,19 m,0:00:10,7 km/h,310.4° true,12/4/2022 12:41,N53° 13.761' E63° 37.910',
2647,161 m,18 m,0:00:14,5 km/h,296.6° true,12/4/2022 12:41,N53° 13.768' E63° 37.897',
2648,161 m,54 m,0:00:08,24 km/h,309.1° true,12/4/2022 12:41,N53° 13.772' E63° 37.883',
2649,160 m,98 m,0:00:09,39 km/h,308.0° true,12/4/2022 12:41,N53° 13.791' E63° 37.845',
2650,161 m,147 m,0:00:13,41 km/h,308.3° true,12/4/2022 12:41,N53° 13.823' E63° 37.775',
2651,164 m,131 m,0:00:12,39 km/h,307.9° true,12/4/2022 12:42,N53° 13.872' E63° 37.672',
2652,164 m,75 m,0:00:09,30 km/h,309.2° true,12/4/2022 12:42,N53° 13.915' E63° 37.579',
2653,165 m,35 m,0:00:08,16 km/h,309.9° true,12/4/2022 12:42,N53° 13.941' E63° 37.527',
2654,165 m,37 m,0:00:08,17 km/h,310.6° true,12/4/2022 12:42,N53° 13.953' E63° 37.502',
2655,166 m,70 m,0:00:08,32 km/h,314.6° true,12/4/2022 12:42,N53° 13.966' E63° 37.477',
2656,166 m,98 m,0:00:10,35 km/h,317.0° true,12/4/2022 12:42,N53° 13.993' E63° 37.432',
2657,165 m,19 m,0:00:03,23 km/h,318.7° true,12/4/2022 12:43,N53° 14.031' E63° 37.372',
2658,164 m,5 m,0:00:01,17 km/h,337.0° true,12/4/2022 12:43,N53° 14.039' E63° 37.360',
2659,164 m,5 m,0:00:01,17 km/h,351.2° true,12/4/2022 12:43,N53° 14.041' E63° 37.358',
2660,164 m,5 m,0:00:01,18 km/h,1.1° true,12/4/2022 12:43,N53° 14.044' E63° 37.358',
2661,165 m,4 m,0:00:01,14 km/h,9.1° true,12/4/2022 12:43,N53° 14.047' E63° 37.358',
2662,165 m,3 m,0:00:01,11 km/h,14.3° true,12/4/2022 12:43,N53° 14.049' E63° 37.358',
2663,164 m,15 m,0:00:08,7 km/h,348.2° true,12/4/2022 12:43,N53° 14.050' E63° 37.359',
2664,163 m,14 m,0:00:13,4.0 km/h,316.2° true,12/4/2022 12:43,N53° 14.058' E63° 37.356',
2665,162 m,5 m,0:00:14,1.3 km/h,307.6° true,12/4/2022 12:43,N53° 14.064' E63° 37.347',
2666,160 m,6 m,0:00:11,2.1 km/h,264.6° true,12/4/2022 12:43,N53° 14.065' E63° 37.344',
2667,160 m,20 m,0:00:07,10 km/h,273.6° true,12/4/2022 12:43,N53° 14.065' E63° 37.338',
2668,160 m,6 m,0:00:01,20 km/h,310.2° true,12/4/2022 12:44,N53° 14.066' E63° 37.320',
2669,160 m,55 m,0:00:07,29 km/h,311.6° true,12/4/2022 12:44,N53° 14.068' E63° 37.316',
2670,158 m,100 m,0:00:09,40 km/h,315.0° true,12/4/2022 12:44,N53° 14.088' E63° 37.279',
2671,155 m,81 m,0:00:08,36 km/h,316.4° true,12/4/2022 12:44,N53° 14.126' E63° 37.215',
2672,154 m,120 m,0:00:11,39 km/h,317.4° true,12/4/2022 12:44,N53° 14.157' E63° 37.165',
2673,155 m,67 m,0:00:08,30 km/h,318.0° true,12/4/2022 12:44,N53° 14.205' E63° 37.091',
2674,158 m,14 m,0:00:05,10 km/h,322.1° true,12/4/2022 12:44,N53° 14.232' E63° 37.051',
2675,159 m,4 m,0:00:21,0.7 km/h,153.8° true,12/4/2022 12:44,N53° 14.237' E63° 37.044',
2676,159 m,3 m,0:00:24,0.5 km/h,178.1° true,12/4/2022 12:45,N53° 14.235' E63° 37.045',
2677,158 m,5 m,0:00:09,1.8 km/h,295.5° true,12/4/2022 12:45,N53° 14.234' E63° 37.045',
2678,158 m,5 m,0:00:01,16 km/h,310.2° true,12/4/2022 12:45,N53° 14.235' E63° 37.042',
2679,158 m,44 m,0:00:05,32 km/h,314.0° true,12/4/2022 12:45,N53° 14.236' E63° 37.039',
2680,158 m,86 m,0:00:06,52 km/h,314.9° true,12/4/2022 12:45,N53° 14.253' E63° 37.010',
2681,158 m,194 m,0:00:12,58 km/h,316.4° true,12/4/2022 12:46,N53° 14.286' E63° 36.955',
2682,158 m,161 m,0:00:10,58 km/h,316.6° true,12/4/2022 12:46,N53° 14.361' E63° 36.834',
2683,158 m,191 m,0:00:12,57 km/h,316.1° true,12/4/2022 12:46,N53° 14.424' E63° 36.735',
2684,158 m,192 m,0:00:12,58 km/h,315.7° true,12/4/2022 12:46,N53° 14.499' E63° 36.616',
2685,163 m,206 m,0:00:13,57 km/h,315.9° true,12/4/2022 12:46,N53° 14.573' E63° 36.495',
2686,163 m,158 m,0:00:10,57 km/h,316.4° true,12/4/2022 12:46,N53° 14.652' E63° 36.366',
2687,164 m,205 m,0:00:13,57 km/h,315.9° true,12/4/2022 12:47,N53° 14.714' E63° 36.268',
2688,164 m,174 m,0:00:11,57 km/h,317.2° true,12/4/2022 12:47,N53° 14.793' E63° 36.139',
2689,163 m,109 m,0:00:08,49 km/h,316.5° true,12/4/2022 12:47,N53° 14.862' E63° 36.033',
2690,160 m,54 m,0:00:06,32 km/h,316.0° true,12/4/2022 12:47,N53° 14.905' E63° 35.965',
2691,160 m,20 m,0:00:06,12 km/h,318.3° true,12/4/2022 12:47,N53° 14.925' E63° 35.932',
2692,160 m,9 m,0:00:08,4.2 km/h,308.8° true,12/4/2022 12:47,N53° 14.934' E63° 35.919',
2693,161 m,29 m,0:00:06,17 km/h,314.2° true,12/4/2022 12:48,N53° 14.937' E63° 35.913',
2694,163 m,71 m,0:00:09,28 km/h,313.5° true,12/4/2022 12:48,N53° 14.947' E63° 35.894',
2695,168 m,87 m,0:00:08,39 km/h,316.6° true,12/4/2022 12:48,N53° 14.974' E63° 35.848',
2696,169 m,156 m,0:00:12,47 km/h,320.3° true,12/4/2022 12:48,N53° 15.008' E63° 35.794',
2697,165 m,157 m,0:00:11,51 km/h,324.8° true,12/4/2022 12:48,N53° 15.072' E63° 35.704',
2698,168 m,138 m,0:00:08,62 km/h,326.7° true,12/4/2022 12:48,N53° 15.141' E63° 35.623',
2699,170 m,188 m,0:00:10,68 km/h,327.5° true,12/4/2022 12:48,N53° 15.203' E63° 35.555',
2700,169 m,195 m,0:00:09,78 km/h,324.9° true,12/4/2022 12:49,N53° 15.289' E63° 35.464',
2701,170 m,227 m,0:00:10,82 km/h,325.9° true,12/4/2022 12:49,N53° 15.375' E63° 35.363',
2702,174 m,213 m,0:00:10,77 km/h,327.0° true,12/4/2022 12:49,N53° 15.476' E63° 35.248',
2703,175 m,181 m,0:00:09,72 km/h,331.7° true,12/4/2022 12:49,N53° 15.573' E63° 35.144',
2704,177 m,227 m,0:00:13,63 km/h,333.4° true,12/4/2022 12:49,N53° 15.659' E63° 35.066',
2705,179 m,137 m,0:00:09,55 km/h,331.7° true,12/4/2022 12:49,N53° 15.768' E63° 34.975',
2706,179 m,128 m,0:00:09,51 km/h,331.1° true,12/4/2022 12:50,N53° 15.833' E63° 34.916',
2707,179 m,151 m,0:00:09,60 km/h,330.2° true,12/4/2022 12:50,N53° 15.893' E63° 34.860',
2708,178 m,157 m,0:00:09,63 km/h,329.7° true,12/4/2022 12:50,N53° 15.964' E63° 34.793',
2709,179 m,173 m,0:00:10,62 km/h,330.5° true,12/4/2022 12:50,N53° 16.037' E63° 34.721',
2710,178 m,127 m,0:00:09,51 km/h,330.6° true,12/4/2022 12:50,N53° 16.118' E63° 34.644',
2711,178 m,134 m,0:00:11,44 km/h,330.4° true,12/4/2022 12:50,N53° 16.178' E63° 34.588',
2712,178 m,121 m,0:00:08,55 km/h,330.2° true,12/4/2022 12:51,N53° 16.241' E63° 34.529',
2713,177 m,185 m,0:00:11,61 km/h,330.7° true,12/4/2022 12:51,N53° 16.298' E63° 34.474',
2714,177 m,161 m,0:00:10,58 km/h,330.2° true,12/4/2022 12:51,N53° 16.385' E63° 34.393',
2715,177 m,209 m,0:00:13,58 km/h,330.3° true,12/4/2022 12:51,N53° 16.460' E63° 34.320',
2716,178 m,213 m,0:00:12,64 km/h,330.8° true,12/4/2022 12:51,N53° 16.558' E63° 34.227',
2717,181 m,173 m,0:00:08,78 km/h,331.3° true,12/4/2022 12:51,N53° 16.658' E63° 34.133',
2718,183 m,287 m,0:00:12,86 km/h,330.5° true,12/4/2022 12:52,N53° 16.740' E63° 34.058',
2719,185 m,291 m,0:00:12,87 km/h,329.7° true,12/4/2022 12:52,N53° 16.875' E63° 33.931',
2720,185 m,311 m,0:00:13,86 km/h,330.5° true,12/4/2022 12:52,N53° 17.010' E63° 33.799',
2721,185 m,215 m,0:00:09,86 km/h,322.9° true,12/4/2022 12:52,N53° 17.156' E63° 33.661',
2722,182 m,215 m,0:00:09,86 km/h,325.6° true,12/4/2022 12:52,N53° 17.248' E63° 33.544',
2723,181 m,241 m,0:00:10,87 km/h,335.1° true,12/4/2022 12:52,N53° 17.344' E63° 33.434',
2724,182 m,240 m,0:00:10,86 km/h,335.2° true,12/4/2022 12:53,N53° 17.462' E63° 33.343',
2725,182 m,360 m,0:00:15,86 km/h,335.1° true,12/4/2022 12:53,N53° 17.579' E63° 33.252',
2726,181 m,358 m,0:00:15,86 km/h,335.5° true,12/4/2022 12:53,N53° 17.755' E63° 33.116',
2727,181 m,334 m,0:00:14,86 km/h,335.2° true,12/4/2022 12:53,N53° 17.931' E63° 32.982',
