Index,Elevation.1,Elevation.2,Leg distance.1,Leg distance.2,Leg time,Leg speed.1,Leg speed.2,Leg course,Time,Position
228,8926,m,2.5,km,12:00:11 AM,819,km/h,269.9° true,10/26/2021 10:07,N56° 50.006' E52° 57.445'
229,8935,m,2.5,km,12:00:11 AM,821,km/h,269.7° true,10/26/2021 10:07,N56° 50.003' E52° 54.978'
230,8936,m,3.7,km,12:00:16 AM,822,km/h,269.3° true,10/26/2021 10:08,N56° 49.995' E52° 52.507'
231,8935,m,2.7,km,12:00:12 AM,822,km/h,269.2° true,10/26/2021 10:08,N56° 49.969' E52° 48.909'
232,8936,m,3.2,km,12:00:14 AM,823,km/h,269.2° true,10/26/2021 10:08,N56° 49.948' E52° 46.209'
233,8937,m,3.4,km,12:00:15 AM,825,km/h,269.1° true,10/26/2021 10:08,N56° 49.923' E52° 43.054'
234,8931,m,3.2,km,12:00:14 AM,827,km/h,269.0° true,10/26/2021 10:08,N56° 49.893' E52° 39.669'
235,8926,m,2.5,km,12:00:11 AM,828,km/h,269.1° true,10/26/2021 10:09,N56° 49.863' E52° 36.502'
236,8927,m,3.2,km,12:00:14 AM,827,km/h,269.1° true,10/26/2021 10:09,N56° 49.842' E52° 34.012'
237,8929,m,3,km,12:00:13 AM,828,km/h,269.2° true,10/26/2021 10:09,N56° 49.814' E52° 30.842'
238,8936,m,3.2,km,12:00:14 AM,829,km/h,269.1° true,10/26/2021 10:09,N56° 49.791' E52° 27.896'
239,8938,m,2.8,km,12:00:12 AM,830,km/h,269.1° true,10/26/2021 10:10,N56° 49.762' E52° 24.720'
240,8941,m,3.5,km,12:00:15 AM,832,km/h,269.0° true,10/26/2021 10:10,N56° 49.738' E52° 21.994'
241,8944,m,2.5,km,12:00:11 AM,833,km/h,268.9° true,10/26/2021 10:10,N56° 49.705' E52° 18.580'
242,8945,m,3,km,12:00:13 AM,833,km/h,268.9° true,10/26/2021 10:10,N56° 49.679' E52° 16.075'
243,8945,m,2.8,km,12:00:12 AM,834,km/h,268.9° true,10/26/2021 10:10,N56° 49.648' E52° 13.112'
244,8950,m,2.3,km,12:00:10 AM,834,km/h,269.3° true,10/26/2021 10:11,N56° 49.619' E52° 10.373'
245,8947,m,2.1,km,12:00:09 AM,832,km/h,271.0° true,10/26/2021 10:11,N56° 49.603' E52° 08.090'
246,8942,m,2.5,km,12:00:11 AM,832,km/h,272.0° true,10/26/2021 10:11,N56° 49.623' E52° 06.040'
247,8941,m,3,km,12:00:13 AM,831,km/h,272.3° true,10/26/2021 10:11,N56° 49.671' E52° 03.537'
248,8937,m,3.2,km,12:00:14 AM,831,km/h,272.3° true,10/26/2021 10:11,N56° 49.734' E52° 00.582'
249,8943,m,2.5,km,12:00:11 AM,830,km/h,272.0° true,10/26/2021 10:12,N56° 49.804' E51° 57.399'
250,8941,m,2.5,km,12:00:11 AM,831,km/h,271.8° true,10/26/2021 10:12,N56° 49.852' E51° 54.901'
251,8937,m,2.3,km,12:00:10 AM,830,km/h,271.8° true,10/26/2021 10:12,N56° 49.893' E51° 52.402'
252,8938,m,2.3,km,12:00:10 AM,830,km/h,271.7° true,10/26/2021 10:12,N56° 49.932' E51° 50.132'
253,8937,m,2.5,km,12:00:11 AM,831,km/h,271.6° true,10/26/2021 10:12,N56° 49.967' E51° 47.861'
254,8936,m,2.5,km,12:00:11 AM,832,km/h,271.5° true,10/26/2021 10:12,N56° 50.005' E51° 45.360'
255,8943,m,2.5,km,12:00:11 AM,830,km/h,271.3° true,10/26/2021 10:13,N56° 50.039' E51° 42.858'
256,8947,m,2.8,km,12:00:12 AM,829,km/h,271.1° true,10/26/2021 10:13,N56° 50.070' E51° 40.360'
257,8949,m,1.8,km,12:00:08 AM,829,km/h,271.2° true,10/26/2021 10:13,N56° 50.099' E51° 37.637'
258,8942,m,1.6,km,12:00:07 AM,826,km/h,273.2° true,10/26/2021 10:13,N56° 50.120' E51° 35.821'
259,8937,m,1.6,km,12:00:07 AM,823,km/h,275.0° true,10/26/2021 10:13,N56° 50.168' E51° 34.241'
260,8935,m,1.8,km,12:00:08 AM,822,km/h,276.6° true,10/26/2021 10:13,N56° 50.242' E51° 32.669'
261,8930,m,1.8,km,12:00:08 AM,820,km/h,278.3° true,10/26/2021 10:14,N56° 50.355' E51° 30.882'
262,8924,m,1.8,km,12:00:08 AM,818,km/h,280.3° true,10/26/2021 10:14,N56° 50.497' E51° 29.105'
263,8924,m,2,km,12:00:09 AM,815,km/h,281.9° true,10/26/2021 10:14,N56° 50.672' E51° 27.343'
264,8927,m,2.9,km,12:00:13 AM,816,km/h,281.7° true,10/26/2021 10:14,N56° 50.898' E51° 25.378'
265,8922,m,2.7,km,12:00:12 AM,816,km/h,281.7° true,10/26/2021 10:14,N56° 51.220' E51° 22.533'
266,8922,m,3.2,km,12:00:14 AM,817,km/h,282.1° true,10/26/2021 10:14,N56° 51.517' E51° 19.908'
267,8940,m,3.4,km,12:00:15 AM,816,km/h,282.1° true,10/26/2021 10:15,N56° 51.876' E51° 16.846'
268,8948,m,3.9,km,12:00:17 AM,816,km/h,282.0° true,10/26/2021 10:15,N56° 52.259' E51° 13.568'
269,8955,m,3.6,km,12:00:16 AM,816,km/h,281.7° true,10/26/2021 10:15,N56° 52.688' E51° 09.850'
270,8951,m,3,km,12:00:13 AM,817,km/h,281.7° true,10/26/2021 10:15,N56° 53.084' E51° 06.346'
271,8951,m,3.2,km,12:00:14 AM,818,km/h,281.6° true,10/26/2021 10:16,N56° 53.407' E51° 03.494'
272,8950,m,2.5,km,12:00:11 AM,818,km/h,281.6° true,10/26/2021 10:16,N56° 53.752' E51° 00.420'
273,8951,m,3,km,12:00:13 AM,818,km/h,281.6° true,10/26/2021 10:16,N56° 54.021' E50° 58.002'
274,8955,m,3.2,km,12:00:14 AM,817,km/h,281.6° true,10/26/2021 10:16,N56° 54.341' E50° 55.144'
275,8957,m,3.6,km,12:00:16 AM,817,km/h,281.5° true,10/26/2021 10:16,N56° 54.684' E50° 52.070'
276,8957,m,3,km,12:00:13 AM,819,km/h,281.8° true,10/26/2021 10:17,N56° 55.074' E50° 48.555'
277,8965,m,3.4,km,12:00:15 AM,819,km/h,281.4° true,10/26/2021 10:17,N56° 55.399' E50° 45.696'
278,8964,m,3.6,km,12:00:16 AM,819,km/h,281.3° true,10/26/2021 10:17,N56° 55.761' E50° 42.394'
279,8963,m,3.4,km,12:00:15 AM,819,km/h,281.2° true,10/26/2021 10:17,N56° 56.146' E50° 38.868'
280,8958,m,3,km,12:00:13 AM,819,km/h,281.4° true,10/26/2021 10:18,N56° 56.504' E50° 35.562'
281,8964,m,3.6,km,12:00:16 AM,820,km/h,281.3° true,10/26/2021 10:18,N56° 56.818' E50° 32.696'
282,8974,m,3,km,12:00:13 AM,821,km/h,281.2° true,10/26/2021 10:18,N56° 57.203' E50° 29.164'
283,8976,m,3.2,km,12:00:14 AM,821,km/h,281.1° true,10/26/2021 10:18,N56° 57.512' E50° 26.291'
284,8972,m,4.1,km,12:00:18 AM,821,km/h,281.0° true,10/26/2021 10:19,N56° 57.843' E50° 23.193'
285,8965,m,3.6,km,12:00:16 AM,821,km/h,280.9° true,10/26/2021 10:19,N56° 58.266' E50° 19.210'
286,8960,m,3.2,km,12:00:14 AM,822,km/h,281.0° true,10/26/2021 10:19,N56° 58.638' E50° 15.668'
287,8962,m,2.7,km,12:00:12 AM,820,km/h,281.0° true,10/26/2021 10:19,N56° 58.967' E50° 12.565'
288,8966,m,3.4,km,12:00:15 AM,819,km/h,280.9° true,10/26/2021 10:20,N56° 59.248' E50° 09.910'
289,8966,m,2.3,km,12:00:10 AM,820,km/h,280.9° true,10/26/2021 10:20,N56° 59.594' E50° 06.595'
290,8967,m,3.4,km,12:00:15 AM,819,km/h,280.9° true,10/26/2021 10:20,N56° 59.826' E50° 04.383'
291,8973,m,2.7,km,12:00:12 AM,817,km/h,280.8° true,10/26/2021 10:20,N57° 00.174' E50° 01.065'
292,8983,m,3.2,km,12:00:14 AM,817,km/h,280.7° true,10/26/2021 10:21,N57° 00.450' E49° 58.418'
293,8978,m,3.6,km,12:00:16 AM,816,km/h,280.6° true,10/26/2021 10:21,N57° 00.767' E49° 55.330'
294,8972,m,3.2,km,12:00:14 AM,816,km/h,280.4° true,10/26/2021 10:21,N57° 01.124' E49° 51.799'
295,8964,m,3.4,km,12:00:15 AM,816,km/h,280.5° true,10/26/2021 10:21,N57° 01.433' E49° 48.708'
296,8966,m,3.2,km,12:00:14 AM,815,km/h,280.5° true,10/26/2021 10:22,N57° 01.765' E49° 45.397'
297,8967,m,2.9,km,12:00:13 AM,814,km/h,280.5° true,10/26/2021 10:22,N57° 02.076' E49° 42.311'
298,8973,m,3.2,km,12:00:14 AM,813,km/h,280.4° true,10/26/2021 10:22,N57° 02.365' E49° 39.449'
299,8975,m,3.4,km,12:00:15 AM,812,km/h,280.4° true,10/26/2021 10:22,N57° 02.671' E49° 36.368'
300,8979,m,3.2,km,12:00:14 AM,812,km/h,280.3° true,10/26/2021 10:22,N57° 03.000' E49° 33.069'
301,8982,m,2.7,km,12:00:12 AM,813,km/h,280.4° true,10/26/2021 10:23,N57° 03.303' E49° 29.989'
302,8981,m,2.7,km,12:00:12 AM,812,km/h,280.2° true,10/26/2021 10:23,N57° 03.566' E49° 27.347'
303,8978,m,2.9,km,12:00:13 AM,812,km/h,280.1° true,10/26/2021 10:23,N57° 03.824' E49° 24.706'
304,8977,m,3.4,km,12:00:15 AM,811,km/h,279.8° true,10/26/2021 10:23,N57° 04.100' E49° 21.844'
305,8963,m,2.5,km,12:00:11 AM,813,km/h,279.8° true,10/26/2021 10:24,N57° 04.408' E49° 18.543'
306,8961,m,1.1,km,12:00:05 AM,816,km/h,276.8° true,10/26/2021 10:24,N57° 04.636' E49° 16.116'
307,8959,m,914,m,12:00:04 AM,822,km/h,273.5° true,10/26/2021 10:24,N57° 04.709' E49° 15.000'
308,8962,m,1.1,km,12:00:05 AM,824,km/h,269.8° true,10/26/2021 10:24,N57° 04.738' E49° 14.096'
309,8963,m,1.2,km,12:00:05 AM,830,km/h,266.6° true,10/26/2021 10:24,N57° 04.736' E49° 12.960'
310,8966,m,1.2,km,12:00:05 AM,834,km/h,263.0° true,10/26/2021 10:24,N57° 04.700' E49° 11.819'
311,8962,m,1.2,km,12:00:05 AM,840,km/h,259.8° true,10/26/2021 10:24,N57° 04.623' E49° 10.679'
312,8957,m,1.2,km,12:00:05 AM,844,km/h,256.6° true,10/26/2021 10:24,N57° 04.512' E49° 09.541'
313,8957,m,1.2,km,12:00:05 AM,849,km/h,253.3° true,10/26/2021 10:24,N57° 04.365' E49° 08.409'
314,8958,m,1.2,km,12:00:05 AM,855,km/h,250.3° true,10/26/2021 10:24,N57° 04.182' E49° 07.289'
315,8966,m,3.1,km,12:00:13 AM,856,km/h,248.9° true,10/26/2021 10:24,N57° 03.966' E49° 06.180'
316,8973,m,3.3,km,12:00:14 AM,855,km/h,249.4° true,10/26/2021 10:25,N57° 03.367' E49° 03.321'
317,8981,m,3.1,km,12:00:13 AM,857,km/h,248.7° true,10/26/2021 10:25,N57° 02.734' E49° 00.236'
318,8974,m,3.6,km,12:00:15 AM,857,km/h,248.5° true,10/26/2021 10:25,N57° 02.127' E48° 57.382'
319,8972,m,3.1,km,12:00:13 AM,855,km/h,248.5° true,10/26/2021 10:25,N57° 01.422' E48° 54.093'
320,8977,m,2.6,km,12:00:11 AM,855,km/h,248.6° true,10/26/2021 10:26,N57° 00.810' E48° 51.249'
321,8979,m,3.1,km,12:00:13 AM,854,km/h,248.8° true,10/26/2021 10:26,N57° 00.295' E48° 48.841'
322,8991,m,3.1,km,12:00:13 AM,854,km/h,248.7° true,10/26/2021 10:26,N56° 59.695' E48° 45.997'
323,8980,m,2.1,km,12:00:09 AM,855,km/h,248.4° true,10/26/2021 10:26,N56° 59.091' E48° 43.156'
324,8977,m,2.6,km,12:00:11 AM,852,km/h,248.7° true,10/26/2021 10:26,N56° 58.667' E48° 41.190'
325,8981,m,3.8,km,12:00:16 AM,850,km/h,248.8° true,10/26/2021 10:27,N56° 58.156' E48° 38.792'
326,8992,m,2.6,km,12:00:11 AM,850,km/h,248.8° true,10/26/2021 10:27,N56° 57.418' E48° 35.310'
327,8992,m,3.3,km,12:00:14 AM,851,km/h,248.7° true,10/26/2021 10:27,N56° 56.912' E48° 32.917'
328,8995,m,3.6,km,12:00:15 AM,853,km/h,248.6° true,10/26/2021 10:27,N56° 56.264' E48° 29.872'
329,8995,m,3.8,km,12:00:16 AM,852,km/h,248.5° true,10/26/2021 10:27,N56° 55.564' E48° 26.605'
330,8997,m,3.3,km,12:00:14 AM,852,km/h,248.6° true,10/26/2021 10:28,N56° 54.816' E48° 23.124'
331,9000,m,4,km,12:00:17 AM,852,km/h,248.6° true,10/26/2021 10:28,N56° 54.164' E48° 20.078'
332,9002,m,3.3,km,12:00:14 AM,852,km/h,248.5° true,10/26/2021 10:28,N56° 53.371' E48° 16.384'
333,9000,m,4,km,12:00:17 AM,852,km/h,248.5° true,10/26/2021 10:28,N56° 52.715' E48° 13.343'
334,9004,m,3.1,km,12:00:13 AM,853,km/h,248.3° true,10/26/2021 10:29,N56° 51.917' E48° 09.651'
335,8993,m,3.5,km,12:00:15 AM,851,km/h,248.4° true,10/26/2021 10:29,N56° 51.302' E48° 06.831'
336,9008,m,3.3,km,12:00:14 AM,850,km/h,248.4° true,10/26/2021 10:29,N56° 50.597' E48° 03.585'
337,9030,m,3.8,km,12:00:16 AM,850,km/h,248.3° true,10/26/2021 10:29,N56° 49.940' E48° 00.559'
338,9064,m,2.6,km,12:00:11 AM,856,km/h,247.9° true,10/26/2021 10:30,N56° 49.186' E47° 57.101'
339,9035,m,2.6,km,12:00:11 AM,856,km/h,247.7° true,10/26/2021 10:30,N56° 48.656' E47° 54.715'
340,9007,m,3.6,km,12:00:15 AM,852,km/h,248.2° true,10/26/2021 10:30,N56° 48.119' E47° 52.332'
341,9010,m,3.3,km,12:00:14 AM,853,km/h,248.1° true,10/26/2021 10:30,N56° 47.409' E47° 49.088'
342,9018,m,2.6,km,12:00:11 AM,854,km/h,248.0° true,10/26/2021 10:31,N56° 46.743' E47° 46.060'
343,9020,m,1.9,km,12:00:08 AM,855,km/h,247.9° true,10/26/2021 10:31,N56° 46.215' E47° 43.679'
344,9019,m,2.9,km,12:00:12 AM,855,km/h,247.9° true,10/26/2021 10:31,N56° 45.830' E47° 41.949'
345,9013,m,3.1,km,12:00:13 AM,855,km/h,247.9° true,10/26/2021 10:31,N56° 45.251' E47° 39.352'
346,9007,m,3.1,km,12:00:13 AM,853,km/h,247.9° true,10/26/2021 10:31,N56° 44.624' E47° 36.543'
347,9008,m,3.8,km,12:00:16 AM,855,km/h,247.9° true,10/26/2021 10:32,N56° 43.997' E47° 33.738'
348,9017,m,4,km,12:00:17 AM,854,km/h,247.8° true,10/26/2021 10:32,N56° 43.225' E47° 30.282'
349,9027,m,3.3,km,12:00:14 AM,852,km/h,247.7° true,10/26/2021 10:32,N56° 42.403' E47° 26.615'
350,9037,m,2.8,km,12:00:12 AM,851,km/h,247.6° true,10/26/2021 10:32,N56° 41.725' E47° 23.608'
351,9037,m,3.8,km,12:00:16 AM,849,km/h,247.7° true,10/26/2021 10:33,N56° 41.141' E47° 21.036'
352,9042,m,2.8,km,12:00:12 AM,850,km/h,247.8° true,10/26/2021 10:33,N56° 40.367' E47° 17.610'
353,9034,m,2.1,km,12:00:09 AM,848,km/h,249.4° true,10/26/2021 10:33,N56° 39.791' E47° 15.036'
354,9026,m,2.6,km,12:00:11 AM,844,km/h,250.4° true,10/26/2021 10:33,N56° 39.388' E47° 13.090'
355,9024,m,3,km,12:00:13 AM,843,km/h,250.6° true,10/26/2021 10:33,N56° 38.921' E47° 10.707'
356,9021,m,3.7,km,12:00:16 AM,842,km/h,250.7° true,10/26/2021 10:34,N56° 38.376' E47° 07.892'
357,9020,m,2.6,km,12:00:11 AM,841,km/h,250.7° true,10/26/2021 10:34,N56° 37.710' E47° 04.431'
358,9027,m,2.6,km,12:00:11 AM,842,km/h,250.4° true,10/26/2021 10:34,N56° 37.252' E47° 02.055'
359,9031,m,2.6,km,12:00:11 AM,843,km/h,250.2° true,10/26/2021 10:34,N56° 36.787' E46° 59.680'
360,9030,m,3,km,12:00:13 AM,842,km/h,249.9° true,10/26/2021 10:34,N56° 36.316' E46° 57.307'
361,9028,m,3.3,km,12:00:14 AM,841,km/h,250.0° true,10/26/2021 10:35,N56° 35.752' E46° 54.510'
362,9038,m,3,km,12:00:13 AM,842,km/h,249.7° true,10/26/2021 10:35,N56° 35.148' E46° 51.501'
363,9042,m,3,km,12:00:13 AM,842,km/h,249.5° true,10/26/2021 10:35,N56° 34.578' E46° 48.710'
364,9032,m,2.3,km,12:00:10 AM,842,km/h,249.5° true,10/26/2021 10:35,N56° 34.003' E46° 45.924'
365,9034,m,3.3,km,12:00:14 AM,842,km/h,249.6° true,10/26/2021 10:35,N56° 33.562' E46° 43.781'
366,9036,m,2.8,km,12:00:12 AM,844,km/h,249.6° true,10/26/2021 10:36,N56° 32.946' E46° 40.779'
367,9037,m,3.3,km,12:00:14 AM,844,km/h,249.5° true,10/26/2021 10:36,N56° 32.416' E46° 38.201'
368,9042,m,2.6,km,12:00:11 AM,844,km/h,249.4° true,10/26/2021 10:36,N56° 31.795' E46° 35.198'
369,9042,m,3,km,12:00:13 AM,844,km/h,249.3° true,10/26/2021 10:36,N56° 31.306' E46° 32.840'
370,9041,m,2.8,km,12:00:12 AM,842,km/h,249.4° true,10/26/2021 10:36,N56° 30.726' E46° 30.052'
371,9044,m,3.3,km,12:00:14 AM,842,km/h,249.3° true,10/26/2021 10:37,N56° 30.194' E46° 27.485'
372,9052,m,1.6,km,12:00:07 AM,838,km/h,250.7° true,10/26/2021 10:37,N56° 29.570' E46° 24.493'
373,9051,m,1.4,km,12:00:06 AM,831,km/h,253.4° true,10/26/2021 10:37,N56° 29.279' E46° 22.993'
374,9053,m,1.4,km,12:00:06 AM,825,km/h,256.1° true,10/26/2021 10:37,N56° 29.066' E46° 21.697'
375,9058,m,1.4,km,12:00:06 AM,823,km/h,258.2° true,10/26/2021 10:37,N56° 28.887' E46° 20.394'
376,9062,m,1.4,km,12:00:06 AM,818,km/h,260.5° true,10/26/2021 10:37,N56° 28.737' E46° 19.084'
377,9066,m,1.4,km,12:00:06 AM,814,km/h,262.7° true,10/26/2021 10:37,N56° 28.615' E46° 17.772'
378,9064,m,1.6,km,12:00:07 AM,810,km/h,265.1° true,10/26/2021 10:38,N56° 28.523' E46° 16.460'
379,9064,m,1.3,km,12:00:06 AM,808,km/h,268.0° true,10/26/2021 10:38,N56° 28.451' E46° 14.927'
380,9071,m,1.3,km,12:00:06 AM,804,km/h,270.5° true,10/26/2021 10:38,N56° 28.425' E46° 13.615'
381,9078,m,1.6,km,12:00:07 AM,800,km/h,272.9° true,10/26/2021 10:38,N56° 28.431' E46° 12.307'
382,9088,m,1.3,km,12:00:06 AM,795,km/h,275.2° true,10/26/2021 10:38,N56° 28.473' E46° 10.791'
383,9083,m,1.5,km,12:00:07 AM,794,km/h,277.4° true,10/26/2021 10:38,N56° 28.538' E46° 09.503'
384,9078,m,1.5,km,12:00:07 AM,791,km/h,280.2° true,10/26/2021 10:38,N56° 28.646' E46° 08.009'
385,9073,m,2.9,km,12:00:13 AM,790,km/h,280.4° true,10/26/2021 10:38,N56° 28.792' E46° 06.532'
386,9067,m,3.7,km,12:00:17 AM,788,km/h,280.0° true,10/26/2021 10:39,N56° 29.067' E46° 03.793'
387,9058,m,3.3,km,12:00:15 AM,787,km/h,280.4° true,10/26/2021 10:39,N56° 29.415' E46° 00.217'
388,9063,m,3.7,km,12:00:17 AM,787,km/h,280.3° true,10/26/2021 10:39,N56° 29.734' E45° 57.067'
389,9054,m,2.8,km,12:00:13 AM,787,km/h,280.3° true,10/26/2021 10:39,N56° 30.092' E45° 53.498'
390,9052,m,3.3,km,12:00:15 AM,788,km/h,280.2° true,10/26/2021 10:40,N56° 30.365' E45° 50.767'
391,9051,m,3.1,km,12:00:14 AM,789,km/h,280.1° true,10/26/2021 10:40,N56° 30.679' E45° 47.609'
392,9047,m,3.5,km,12:00:16 AM,790,km/h,280.0° true,10/26/2021 10:40,N56° 30.969' E45° 44.659'
393,9042,m,3.1,km,12:00:14 AM,790,km/h,280.0° true,10/26/2021 10:40,N56° 31.298' E45° 41.283'
394,9043,m,2.9,km,12:00:13 AM,791,km/h,280.0° true,10/26/2021 10:41,N56° 31.585' E45° 38.327'
395,9046,m,3.1,km,12:00:14 AM,791,km/h,279.9° true,10/26/2021 10:41,N56° 31.851' E45° 35.577'
396,9049,m,3.1,km,12:00:14 AM,791,km/h,279.9° true,10/26/2021 10:41,N56° 32.136' E45° 32.615'
397,9042,m,3.1,km,12:00:14 AM,791,km/h,279.9° true,10/26/2021 10:41,N56° 32.422' E45° 29.653'
398,9042,m,2.6,km,12:00:12 AM,792,km/h,279.9° true,10/26/2021 10:41,N56° 32.706' E45° 26.690'
399,9047,m,2.4,km,12:00:11 AM,791,km/h,279.3° true,10/26/2021 10:42,N56° 32.950' E45° 24.148'
400,9052,m,2.2,km,12:00:10 AM,794,km/h,277.7° true,10/26/2021 10:42,N56° 33.160' E45° 21.815'
401,9051,m,3.5,km,12:00:16 AM,795,km/h,277.1° true,10/26/2021 10:42,N56° 33.319' E45° 19.679'
402,9050,m,3.1,km,12:00:14 AM,796,km/h,276.9° true,10/26/2021 10:42,N56° 33.554' E45° 16.251'
403,9055,m,4,km,12:00:18 AM,797,km/h,277.1° true,10/26/2021 10:42,N56° 33.754' E45° 13.245'
404,9072,m,2.9,km,12:00:13 AM,797,km/h,277.2° true,10/26/2021 10:43,N56° 34.019' E45° 09.377'
405,9074,m,3.3,km,12:00:15 AM,798,km/h,277.2° true,10/26/2021 10:43,N56° 34.214' E45° 06.582'
406,9074,m,3.5,km,12:00:16 AM,798,km/h,277.2° true,10/26/2021 10:43,N56° 34.436' E45° 03.353'
407,9061,m,3.8,km,12:00:17 AM,797,km/h,277.4° true,10/26/2021 10:44,N56° 34.676' E44° 59.911'
408,9052,m,3.1,km,12:00:14 AM,796,km/h,277.3° true,10/26/2021 10:44,N56° 34.934' E44° 56.260'
409,9052,m,3.5,km,12:00:16 AM,796,km/h,277.4° true,10/26/2021 10:44,N56° 35.146' E44° 53.255'
410,9065,m,2.9,km,12:00:13 AM,795,km/h,277.3° true,10/26/2021 10:44,N56° 35.391' E44° 49.823'
411,9074,m,2.6,km,12:00:12 AM,794,km/h,277.2° true,10/26/2021 10:45,N56° 35.588' E44° 47.036'
412,9074,m,2.9,km,12:00:13 AM,795,km/h,277.2° true,10/26/2021 10:45,N56° 35.768' E44° 44.465'
413,9075,m,3.3,km,12:00:15 AM,795,km/h,277.2° true,10/26/2021 10:45,N56° 35.961' E44° 41.676'
414,9077,m,3.5,km,12:00:16 AM,796,km/h,277.1° true,10/26/2021 10:45,N56° 36.186' E44° 38.457'
415,9073,m,3.3,km,12:00:15 AM,796,km/h,276.9° true,10/26/2021 10:45,N56° 36.419' E44° 35.019'
416,9065,m,3.3,km,12:00:15 AM,797,km/h,276.9° true,10/26/2021 10:46,N56° 36.632' E44° 31.795'
417,9068,m,2.7,km,12:00:12 AM,798,km/h,276.9° true,10/26/2021 10:46,N56° 36.848' E44° 28.565'
418,9075,m,2.9,km,12:00:13 AM,799,km/h,276.9° true,10/26/2021 10:46,N56° 37.020' E44° 25.978'
419,9075,m,2.4,km,12:00:11 AM,798,km/h,276.7° true,10/26/2021 10:46,N56° 37.205' E44° 23.174'
420,9071,m,3.3,km,12:00:15 AM,799,km/h,276.8° true,10/26/2021 10:47,N56° 37.359' E44° 20.801'
421,9071,m,3.6,km,12:00:16 AM,800,km/h,276.8° true,10/26/2021 10:47,N56° 37.570' E44° 17.563'
422,9079,m,3.3,km,12:00:15 AM,801,km/h,276.8° true,10/26/2021 10:47,N56° 37.795' E44° 14.105'
423,9078,m,3.1,km,12:00:14 AM,801,km/h,276.5° true,10/26/2021 10:47,N56° 38.006' E44° 10.858'
424,9071,m,3.1,km,12:00:14 AM,801,km/h,276.5° true,10/26/2021 10:48,N56° 38.196' E44° 07.825'
425,9071,m,3.8,km,12:00:17 AM,801,km/h,276.6° true,10/26/2021 10:48,N56° 38.386' E44° 04.793'
426,9075,m,2.9,km,12:00:13 AM,802,km/h,276.5° true,10/26/2021 10:48,N56° 38.619' E44° 01.108'
427,9075,m,3.1,km,12:00:14 AM,802,km/h,276.4° true,10/26/2021 10:48,N56° 38.794' E43° 58.289'
428,9072,m,3.8,km,12:00:17 AM,802,km/h,276.5° true,10/26/2021 10:49,N56° 38.981' E43° 55.249'
429,9077,m,3.3,km,12:00:15 AM,802,km/h,276.4° true,10/26/2021 10:49,N56° 39.211' E43° 51.558'
430,9072,m,3.6,km,12:00:16 AM,802,km/h,276.5° true,10/26/2021 10:49,N56° 39.411' E43° 48.303'
431,9089,m,3.3,km,12:00:15 AM,803,km/h,276.2° true,10/26/2021 10:49,N56° 39.627' E43° 44.829'
432,9089,m,2.9,km,12:00:13 AM,804,km/h,276.2° true,10/26/2021 10:50,N56° 39.821' E43° 41.566'
433,9088,m,3.4,km,12:00:15 AM,804,km/h,276.2° true,10/26/2021 10:50,N56° 39.989' E43° 38.735'
434,9086,m,3.1,km,12:00:14 AM,806,km/h,276.2° true,10/26/2021 10:50,N56° 40.183' E43° 35.468'
435,9092,m,3.1,km,12:00:14 AM,805,km/h,276.2° true,10/26/2021 10:50,N56° 40.366' E43° 32.410'
436,9093,m,3.4,km,12:00:15 AM,805,km/h,276.0° true,10/26/2021 10:51,N56° 40.546' E43° 29.355'
437,9085,m,2.2,km,12:00:10 AM,804,km/h,276.0° true,10/26/2021 10:51,N56° 40.735' E43° 26.081'
438,9085,m,2.9,km,12:00:13 AM,804,km/h,275.8° true,10/26/2021 10:51,N56° 40.860' E43° 23.901'
439,9083,m,3.1,km,12:00:14 AM,805,km/h,275.9° true,10/26/2021 10:51,N56° 41.019' E43° 21.067'
440,9089,m,3.4,km,12:00:15 AM,806,km/h,275.8° true,10/26/2021 10:51,N56° 41.192' E43° 18.011'
441,9084,m,3.1,km,12:00:14 AM,805,km/h,275.8° true,10/26/2021 10:52,N56° 41.374' E43° 14.730'
442,9079,m,2,km,12:00:09 AM,807,km/h,275.7° true,10/26/2021 10:52,N56° 41.545' E43° 11.672'
443,9072,m,2.7,km,12:00:12 AM,806,km/h,275.7° true,10/26/2021 10:52,N56° 41.653' E43° 09.701'
444,9072,m,2.5,km,12:00:11 AM,806,km/h,275.7° true,10/26/2021 10:52,N56° 41.798' E43° 07.077'
445,9070,m,2.5,km,12:00:11 AM,806,km/h,275.6° true,10/26/2021 10:52,N56° 41.929' E43° 04.672'
446,9069,m,2.7,km,12:00:12 AM,806,km/h,275.6° true,10/26/2021 10:53,N56° 42.059' E43° 02.268'
447,9062,m,2.9,km,12:00:13 AM,804,km/h,275.7° true,10/26/2021 10:53,N56° 42.200' E42° 59.641'
448,9065,m,3.8,km,12:00:17 AM,806,km/h,275.7° true,10/26/2021 10:53,N56° 42.356' E42° 56.805'
449,9072,m,2.9,km,12:00:13 AM,807,km/h,275.6° true,10/26/2021 10:53,N56° 42.558' E42° 53.087'
450,9071,m,3.1,km,12:00:14 AM,807,km/h,275.5° true,10/26/2021 10:53,N56° 42.711' E42° 50.239'
451,9073,m,2.5,km,12:00:11 AM,806,km/h,275.6° true,10/26/2021 10:54,N56° 42.874' E42° 47.172'
452,9078,m,2.2,km,12:00:10 AM,807,km/h,275.5° true,10/26/2021 10:54,N56° 43.003' E42° 44.764'
